review_id,listing_id,user_id,review_text,sentiment_score,phrase_sentiments,sentiment_label
R02557,L0540,U0229,Pretty good overall. Close to Brickell Metrorail which was essential. Would have liked more kitchen supplies.,0.21407727272727273,"[('Close to Brickell Metrorail which was essential.', 0.0), ('more kitchen supplies', 0.0), ('which', 0.0), ('Pretty good overall.', 0.7269), ('Would have liked more kitchen supplies.', 0.4215), ('Brickell Metrorail', 0.0)]",positive
R02558,L0540,U0139,Loved this place! The neighborhood (Midtown) was vibrant and walkable. Patio made the stay so comfortable.,0.39357083333333337,"[('this place', 0.0), ('The neighborhood', 0.0), ('Patio', 0.0), ('Loved this place!', 0.636), ('Patio made the stay so comfortable.', 0.6418), ('The neighborhood (Midtown) was vibrant and walkable.', 0.5267), ('(Midtown', 0.0), ('the stay', 0.0)]",positive
R02559,L0541,U0228,This was our second time booking this place and it was just as great. Love the Back Bay area.,0.39777,"[('the Back Bay area', 0.0), ('This was our second time booking this place and it was just as great.', 0.6249), ('our second time', 0.0), ('this place', 0.0), ('Love the Back Bay area.', 0.6369), ('it', 0.0), ('This', 0.0)]",positive
R02560,L0541,U0041,Amazing stay! We could walk to Newbury Street in under 15 minutes. The apartment had everything we needed.,0.08343448275862068,"[('The apartment had everything we needed.', 0.0), ('15 minutes', 0.0), ('Amazing stay', 0.5859), ('everything', 0.0), ('We', 0.0), ('we', 0.0), ('The apartment', 0.0), ('We could walk to Newbury Street in under 15 minutes.', 0.0), ('Amazing stay!', 0.6239), ('Newbury Street', 0.0)]",positive
R02561,L0542,U0222,Host was unresponsive when we had an issue with the lock. Took over 4 hours to resolve. Frustrating experience.,0.017639999999999996,"[('the lock', 0.0), ('an issue', 0.0), ('Host', 0.0), ('over 4 hours', 0.0), ('Frustrating experience.', -0.4404), ('Host was unresponsive when we had an issue with the lock.', 0.0), ('Took over 4 hours to resolve.', 0.3818), ('Frustrating experience', -0.4404), ('we', 0.0)]",neutral
R02562,L0542,U0116,Stayed here for a week and loved every minute. Wicker Park has so much character. Great coffee shops nearby.,0.33685862068965516,"[('Great coffee shops', 0.6249), ('Wicker Park', 0.0), ('Great coffee shops nearby.', 0.6249), ('Stayed here for a week and loved every minute.', 0.5994), ('a week', 0.0), ('so much character', 0.0), ('Wicker Park has so much character.', 0.0)]",positive
R02563,L0542,U0222,Stayed here for a week and loved every minute. Wicker Park has so much character. Great coffee shops nearby.,0.33685862068965516,"[('Great coffee shops', 0.6249), ('Wicker Park', 0.0), ('Great coffee shops nearby.', 0.6249), ('Stayed here for a week and loved every minute.', 0.5994), ('a week', 0.0), ('so much character', 0.0), ('Wicker Park has so much character.', 0.0)]",positive
R02564,L0542,U0238,"Noisy, cramped, and overpriced. I expected much better based on the reviews. Would not book again.",0.14797894736842107,"[('Would not book again.', 0.0), ('I', 0.0), ('I expected much better based on the reviews.', 0.4404), ('Noisy, cramped, and overpriced.', -0.1779), ('the reviews', 0.0)]",positive
R02565,L0542,U0222,Good location near Belmont L but the apartment was smaller than expected. The Smoke alarm was nice though.,0.2885111111111111,"[('Good location', 0.4404), ('The Smoke alarm', -0.34), ('The Smoke alarm was nice though.', 0.1027), ('Belmont L', 0.5766), ('Good location near Belmont L but the apartment was smaller than expected.', 0.5133), ('the apartment', 0.0)]",positive
R02566,L0542,U0124,"Wonderful host, beautiful space in Wicker Park. Loved having Smoke alarm available. Will be back!",0.4011347826086957,"[('Wicker Park', 0.0), ('beautiful space', 0.5994), ('Will be back!', 0.0), ('Smoke alarm', -0.34), ('Wonderful host, beautiful space in Wicker Park.', 0.8225), ('Loved having Smoke alarm available.', 0.3612), ('Wonderful host', 0.5719)]",positive
R02567,L0542,U0238,Had issues with cleanliness. Found the kitchen poorly stocked and the Smoke alarm was not working properly.,-0.22666666666666666,"[('the kitchen', 0.0), ('cleanliness', 0.0), ('Found the kitchen poorly stocked and the Smoke alarm was not working properly.', -0.34), ('the Smoke alarm', -0.34), ('Had issues with cleanliness.', 0.0), ('issues', 0.0)]",negative
R02568,L0542,U0238,The Smoke alarm was great but the bathroom could use some work. Neighborhood is lively which is a plus and a minus.,0.1701942857142857,"[('The Smoke alarm was great but the bathroom could use some work.', 0.2144), ('Neighborhood', 0.0), ('The Smoke alarm', -0.34), ('some work', 0.0), ('a plus', 0.0), ('which', 0.0), ('Neighborhood is lively which is a plus and a minus.', 0.4404), ('a minus', 0.0), ('the bathroom', 0.0)]",positive
R02569,L0543,U0186,The space was immaculate and the location is unbeatable. Easy access to Art Deco Historic District and great local dining.,0.34703333333333336,"[('great local dining', 0.6249), ('The space', 0.0), ('Easy access to Art Deco Historic District and great local dining.', 0.7906), ('The space was immaculate and the location is unbeatable.', 0.0), ('Easy access', 0.4404), ('Art Deco Historic District', 0.0), ('the location', 0.0)]",positive
R02570,L0543,U0186,Host was unresponsive when we had an issue with the lock. Took over 4 hours to resolve. Frustrating experience.,0.017639999999999996,"[('the lock', 0.0), ('an issue', 0.0), ('Host', 0.0), ('over 4 hours', 0.0), ('Frustrating experience.', -0.4404), ('Host was unresponsive when we had an issue with the lock.', 0.0), ('Took over 4 hours to resolve.', 0.3818), ('Frustrating experience', -0.4404), ('we', 0.0)]",neutral
R02571,L0544,U0010,Stayed here for a week and loved every minute. Design District has so much character. Great coffee shops nearby.,0.33685862068965516,"[('Design District', 0.0), ('Great coffee shops', 0.6249), ('Design District has so much character.', 0.0), ('Great coffee shops nearby.', 0.6249), ('Stayed here for a week and loved every minute.', 0.5994), ('a week', 0.0), ('so much character', 0.0)]",positive
R02572,L0544,U0033,Spacious and well-maintained. Walking distance to Adrienne Arsht Metromover and several great restaurants. Highly recommend for anyone visiting Miami.,0.3801535714285715,"[('Walking distance to Adrienne Arsht Metromover and several great restaurants.', 0.6249), ('Highly recommend for anyone visiting Miami.', 0.4201), ('Adrienne Arsht Metromover', 0.0), ('several great restaurants', 0.6249), ('Spacious and well-maintained.', 0.0), ('anyone', 0.0), ('Miami', 0.0), ('distance', 0.0)]",positive
R02573,L0544,U0057,Couldn't have asked for a better stay. The Workspace was perfect and Little Havana Walk was right around the corner.,0.3946233333333334,"[('a better stay', 0.4404), ('The Workspace', 0.0), ('the corner', 0.0), ('The Workspace was perfect and Little Havana Walk was right around the corner.', 0.5719), ('Little Havana Walk', 0.0), (""Couldn't have asked for a better stay."", 0.4404)]",positive
R02574,L0544,U0162,Pretty good overall. Close to Adrienne Arsht Metromover which was essential. Would have liked more kitchen supplies.,0.19623749999999998,"[('more kitchen supplies', 0.0), ('which', 0.0), ('Pretty good overall.', 0.7269), ('Adrienne Arsht Metromover', 0.0), ('Close to Adrienne Arsht Metromover which was essential.', 0.0), ('Would have liked more kitchen supplies.', 0.4215)]",positive
R02575,L0545,U0051,"Exactly as described. Clean, spacious, and the TV was a nice touch. Great value for New York.",0.48478076923076924,"[('Clean, spacious, and the TV was a nice touch.', 0.6705), ('the TV', 0.0), ('Great value', 0.7579), ('Great value for New York.', 0.7579), ('a nice touch', 0.4215), ('New York', 0.0), ('Exactly as described.', 0.0)]",positive
R02576,L0545,U0051,Solid place to stay for the price. Getting to Rockefeller Center took longer than expected but otherwise no complaints.,0.2700214285714286,"[('Getting to Rockefeller Center took longer than expected but otherwise no complaints.', 0.438), ('Solid place', 0.1531), ('the price', 0.0), ('Rockefeller Center', 0.0), ('otherwise no complaints', 0.3089), ('Solid place to stay for the price.', 0.1531)]",positive
R02577,L0545,U0051,Host was unresponsive when we had an issue with the lock. Took over 4 hours to resolve. Frustrating experience.,0.017639999999999996,"[('the lock', 0.0), ('an issue', 0.0), ('Host', 0.0), ('over 4 hours', 0.0), ('Frustrating experience.', -0.4404), ('Host was unresponsive when we had an issue with the lock.', 0.0), ('Took over 4 hours to resolve.', 0.3818), ('Frustrating experience', -0.4404), ('we', 0.0)]",neutral
R02578,L0545,U0039,Loved this place! The neighborhood (SoHo) was vibrant and walkable. TV made the stay so comfortable.,0.39357083333333326,"[('The neighborhood (SoHo) was vibrant and walkable.', 0.5267), ('TV', 0.0), ('this place', 0.0), ('The neighborhood', 0.0), ('Loved this place!', 0.636), ('SoHo', 0.0), ('the stay', 0.0), ('TV made the stay so comfortable.', 0.6418)]",positive
R02579,L0546,U0238,Good location near Clark/Lake L but the apartment was smaller than expected. The Smoke alarm was nice though.,0.2885111111111111,"[('Good location', 0.4404), ('The Smoke alarm', -0.34), ('The Smoke alarm was nice though.', 0.1027), ('Clark/Lake L', 0.5766), ('Good location near Clark/Lake L but the apartment was smaller than expected.', 0.5133), ('the apartment', 0.0)]",positive
R02580,L0546,U0079,Perfect for our family trip. Close to Chicago Riverwalk and the host was incredibly responsive. Highly recommend.,0.3291958333333333,"[('Chicago Riverwalk', 0.0), ('Close to Chicago Riverwalk and the host was incredibly responsive.', 0.4201), ('the host', 0.0), ('Perfect for our family trip.', 0.5719), ('our family trip', 0.0), ('Highly recommend.', 0.4201)]",positive
R02581,L0546,U0079,One of the best Airbnbs we have stayed at. The location near Clark/Lake L made getting around so easy.,0.6281111111111111,"[('The location near Clark/Lake L made getting around so easy.', 0.8163), ('The location', 0.0), ('One of the best Airbnbs we have stayed at.', 0.6369), ('Clark/Lake L', 0.5766), ('the best Airbnbs', 0.6369), ('we', 0.0)]",positive
R02582,L0546,U0234,The space was immaculate and the location is unbeatable. Easy access to Chicago Riverwalk and great local dining.,0.3403758620689655,"[('Chicago Riverwalk', 0.0), ('great local dining', 0.6249), ('The space', 0.0), ('The space was immaculate and the location is unbeatable.', 0.0), ('Easy access', 0.4404), ('the location', 0.0), ('Easy access to Chicago Riverwalk and great local dining.', 0.7906)]",positive
R02583,L0546,U0026,Spacious and well-maintained. Walking distance to Clark/Lake L and several great restaurants. Highly recommend for anyone visiting Chicago.,0.5017846153846154,"[('Walking distance to Clark/Lake L and several great restaurants.', 0.8331), ('Chicago', 0.0), ('several great restaurants', 0.6249), ('Spacious and well-maintained.', 0.0), ('anyone', 0.0), ('Clark/Lake L', 0.5766), ('distance', 0.0), ('Highly recommend for anyone visiting Chicago.', 0.4201)]",positive
R02584,L0546,U0238,Nice host and good communication. The space itself was okay but not extraordinary for the price in Chicago.,0.2385,"[('The space', 0.0), ('Chicago', 0.0), ('the price', 0.0), ('Nice host and good communication.', 0.6908), ('The space itself was okay but not extraordinary for the price in Chicago.', 0.1154), ('Nice host', 0.4215), ('good communication', 0.4404), ('itself', 0.0)]",positive
R02585,L0546,U0238,Amazing stay! We could walk to Chicago Riverwalk in under 15 minutes. The apartment had everything we needed.,0.08343448275862068,"[('Chicago Riverwalk', 0.0), ('The apartment had everything we needed.', 0.0), ('Amazing stay', 0.5859), ('everything', 0.0), ('The apartment', 0.0), ('We could walk to Chicago Riverwalk in under 15 minutes.', 0.0), ('Amazing stay!', 0.6239), ('we', 0.0), ('We', 0.0), ('15 minutes', 0.0)]",positive
R02586,L0547,U0190,The place was clean and functional. Not as close to Chinatown as I expected but transit was accessible.,0.10484347826086957,"[('transit', 0.0), ('I', 0.0), ('The place', 0.0), ('The place was clean and functional.', 0.4019), ('Chinatown', 0.0), ('Not as close to Chinatown as I expected but transit was accessible.', 0.0)]",positive
R02587,L0547,U0123,Fantastic place for a business getaway. The WiFi was a highlight and the neighborhood felt very safe.,0.450725,"[('The WiFi', 0.0), ('Fantastic place for a business getaway.', 0.5574), ('a business getaway', 0.0), ('Fantastic place', 0.5574), ('the neighborhood', 0.0), ('a highlight', 0.34), ('The WiFi was a highlight and the neighborhood felt very safe.', 0.6801)]",positive
R02588,L0547,U0112,Stayed here for a week and loved every minute. North Beach has so much character. Great coffee shops nearby.,0.33685862068965516,"[('Great coffee shops', 0.6249), ('North Beach', 0.0), ('Great coffee shops nearby.', 0.6249), ('Stayed here for a week and loved every minute.', 0.5994), ('a week', 0.0), ('North Beach has so much character.', 0.0), ('so much character', 0.0)]",positive
R02589,L0547,U0062,Loved this place! The neighborhood (North Beach) was vibrant and walkable. WiFi made the stay so comfortable.,0.3835538461538461,"[('North Beach', 0.0), ('this place', 0.0), ('The neighborhood', 0.0), ('The neighborhood (North Beach) was vibrant and walkable.', 0.5267), ('WiFi made the stay so comfortable.', 0.6418), ('Loved this place!', 0.636), ('WiFi', 0.0), ('the stay', 0.0)]",positive
R02590,L0548,U0179,"Great location, just 5 minutes from Coconut Grove Metrorail. The Dishwasher was a huge plus. Would definitely stay here again!",0.4008233333333333,"[('Would definitely stay here again!', 0.4574), ('The Dishwasher', 0.0), ('Coconut Grove Metrorail', 0.0), ('Great location', 0.6249), ('The Dishwasher was a huge plus.', 0.3182), ('a huge plus', 0.3182), ('Great location, just 5 minutes from Coconut Grove Metrorail.', 0.6249)]",positive
R02591,L0548,U0140,Average Airbnb experience. Clean and safe area in Little Havana. Nothing special but nothing bad either.,0.38507407407407407,"[('Clean and safe area in Little Havana.', 0.6808), ('Nothing', 0.0), ('Average Airbnb experience.', 0.0), ('Nothing special but nothing bad either.', 0.4847), ('Little Havana', 0.0), ('Clean and safe area', 0.6808), ('nothing', 0.0), ('Average Airbnb experience', 0.0)]",positive
R02592,L0548,U0140,This was our second time booking this place and it was just as great. Love the Little Havana area.,0.39777,"[('This was our second time booking this place and it was just as great.', 0.6249), ('our second time', 0.0), ('Love the Little Havana area.', 0.6369), ('this place', 0.0), ('the Little Havana area', 0.0), ('it', 0.0), ('This', 0.0)]",positive
R02593,L0548,U0140,Fine for a short stay. The Dishwasher worked well but the street noise at night was noticeable.,0.10379615384615384,"[('The Dishwasher', 0.0), ('night', 0.0), ('a short stay', 0.0), ('the street noise', 0.0), ('Fine for a short stay.', 0.2023), ('The Dishwasher worked well but the street noise at night was noticeable.', 0.1406)]",positive
R02594,L0548,U0224,Host was unresponsive when we had an issue with the lock. Took over 4 hours to resolve. Frustrating experience.,0.017639999999999996,"[('the lock', 0.0), ('an issue', 0.0), ('Host', 0.0), ('over 4 hours', 0.0), ('Frustrating experience.', -0.4404), ('Host was unresponsive when we had an issue with the lock.', 0.0), ('Took over 4 hours to resolve.', 0.3818), ('Frustrating experience', -0.4404), ('we', 0.0)]",neutral
R02595,L0548,U0224,Loved this place! The neighborhood (Little Havana) was vibrant and walkable. Dishwasher made the stay so comfortable.,0.37010769230769236,"[('the stay', 0.0), ('this place', 0.0), ('Dishwasher made the stay so comfortable.', 0.6418), ('The neighborhood', 0.0), ('Dishwasher', 0.0), ('Loved this place!', 0.636), ('Little Havana', 0.0), ('The neighborhood (Little Havana) was vibrant and walkable.', 0.483)]",positive
R02596,L0548,U0140,Amazing stay! We could walk to Jungle Island in under 15 minutes. The apartment had everything we needed.,0.08343448275862068,"[('We could walk to Jungle Island in under 15 minutes.', 0.0), ('The apartment had everything we needed.', 0.0), ('Amazing stay', 0.5859), ('everything', 0.0), ('The apartment', 0.0), ('Jungle Island', 0.0), ('Amazing stay!', 0.6239), ('we', 0.0), ('We', 0.0), ('15 minutes', 0.0)]",positive
R02597,L0549,U0221,Fantastic place for a business getaway. The Dryer was a highlight and the neighborhood felt very safe.,0.4507250000000001,"[('The Dryer was a highlight and the neighborhood felt very safe.', 0.6801), ('Fantastic place for a business getaway.', 0.5574), ('a business getaway', 0.0), ('The Dryer', 0.0), ('Fantastic place', 0.5574), ('the neighborhood', 0.0), ('a highlight', 0.34)]",positive
R02598,L0549,U0221,"Wonderful host, beautiful space in Castro. Loved having Dryer available. Will be back!",0.509221052631579,"[('Wonderful host, beautiful space in Castro.', 0.8225), ('beautiful space', 0.5994), ('Will be back!', 0.0), ('Loved having Dryer available.', 0.5994), ('Dryer', 0.0), ('Wonderful host', 0.5719), ('Castro', 0.0)]",positive
R02599,L0550,U0189,Amazing stay! We could walk to Faneuil Hall in under 15 minutes. The apartment had everything we needed.,0.08343448275862068,"[('The apartment had everything we needed.', 0.0), ('Amazing stay', 0.5859), ('everything', 0.0), ('The apartment', 0.0), ('Faneuil Hall', 0.0), ('We could walk to Faneuil Hall in under 15 minutes.', 0.0), ('Amazing stay!', 0.6239), ('we', 0.0), ('We', 0.0), ('15 minutes', 0.0)]",positive
R02600,L0550,U0189,Stayed here for a week and loved every minute. Seaport has so much character. Great coffee shops nearby.,0.36181111111111114,"[('Great coffee shops', 0.6249), ('Seaport', 0.0), ('Great coffee shops nearby.', 0.6249), ('Stayed here for a week and loved every minute.', 0.5994), ('Seaport has so much character.', 0.0), ('a week', 0.0), ('so much character', 0.0)]",positive
R02601,L0550,U0189,Stayed here for a week and loved every minute. Seaport has so much character. Great coffee shops nearby.,0.36181111111111114,"[('Great coffee shops', 0.6249), ('Seaport', 0.0), ('Great coffee shops nearby.', 0.6249), ('Stayed here for a week and loved every minute.', 0.5994), ('Seaport has so much character.', 0.0), ('a week', 0.0), ('so much character', 0.0)]",positive
R02602,L0550,U0075,"Noisy, cramped, and overpriced. I expected much better based on the reviews. Would not book again.",0.14797894736842107,"[('Would not book again.', 0.0), ('I', 0.0), ('I expected much better based on the reviews.', 0.4404), ('Noisy, cramped, and overpriced.', -0.1779), ('the reviews', 0.0)]",positive
R02603,L0550,U0189,Fine for a short stay. The Hair dryer worked well but the street noise at night was noticeable.,0.10140357142857144,"[('The Hair dryer', 0.0), ('night', 0.0), ('a short stay', 0.0), ('The Hair dryer worked well but the street noise at night was noticeable.', 0.1406), ('the street noise', 0.0), ('Fine for a short stay.', 0.2023)]",positive
R02604,L0550,U0075,Good location near Park Street but the apartment was smaller than expected. The Hair dryer was nice though.,0.23215555555555553,"[('Good location near Park Street but the apartment was smaller than expected.', 0.2382), ('The Hair dryer was nice though.', 0.4215), ('Good location', 0.4404), ('The Hair dryer', 0.0), ('Park Street', 0.0), ('the apartment', 0.0)]",positive
R02605,L0551,U0241,Super cozy place with all the amenities you could want. Wynwood is such a fun area to explore.,0.47648000000000007,"[('Super cozy place with all the amenities you could want.', 0.6369), ('all the amenities', 0.0), ('Wynwood is such a fun area to explore.', 0.5106), ('Wynwood', 0.0), ('such a fun area', 0.5106), ('you', 0.0), ('Super cozy place', 0.5994)]",positive
R02606,L0551,U0241,Spacious and well-maintained. Walking distance to Civic Center Metrorail and several great restaurants. Highly recommend for anyone visiting Miami.,0.3801535714285715,"[('Walking distance to Civic Center Metrorail and several great restaurants.', 0.6249), ('Civic Center Metrorail', 0.0), ('Highly recommend for anyone visiting Miami.', 0.4201), ('several great restaurants', 0.6249), ('Spacious and well-maintained.', 0.0), ('anyone', 0.0), ('Miami', 0.0), ('distance', 0.0)]",positive
R02607,L0551,U0199,One of the best Airbnbs we have stayed at. The location near Civic Center Metrorail made getting around so easy.,0.48267241379310344,"[('The location near Civic Center Metrorail made getting around so easy.', 0.5777), ('The location', 0.0), ('Civic Center Metrorail', 0.0), ('One of the best Airbnbs we have stayed at.', 0.6369), ('the best Airbnbs', 0.6369), ('we', 0.0)]",positive
R02608,L0551,U0199,The space was immaculate and the location is unbeatable. Easy access to Vizcaya Museum and great local dining.,0.3403758620689655,"[('great local dining', 0.6249), ('The space', 0.0), ('The space was immaculate and the location is unbeatable.', 0.0), ('Easy access', 0.4404), ('the location', 0.0), ('Easy access to Vizcaya Museum and great local dining.', 0.7906), ('Vizcaya Museum', 0.0)]",positive
R02609,L0551,U0199,"Noisy, cramped, and overpriced. I expected much better based on the reviews. Would not book again.",0.14797894736842107,"[('Would not book again.', 0.0), ('I', 0.0), ('I expected much better based on the reviews.', 0.4404), ('Noisy, cramped, and overpriced.', -0.1779), ('the reviews', 0.0)]",positive
R02610,L0551,U0241,"Wonderful host, beautiful space in Wynwood. Loved having Carbon monoxide alarm available. Will be back!",0.3662956521739131,"[('beautiful space', 0.5994), ('Wonderful host, beautiful space in Wynwood.', 0.8225), ('Will be back!', 0.0), ('Carbon monoxide alarm', -0.34), ('Wynwood', 0.0), ('Wonderful host', 0.5719), ('Loved having Carbon monoxide alarm available.', 0.3612)]",positive
R02611,L0552,U0061,The neighborhood (SOMA) did not feel safe at night. Would not recommend for families.,-0.23412105263157898,"[('Would not recommend for families.', -0.2755), ('night', 0.0), ('The neighborhood', 0.0), ('(SOMA', 0.0), ('families', 0.0), ('The neighborhood (SOMA) did not feel safe at night.', -0.3412)]",negative
R02612,L0552,U0096,"Exactly as described. Clean, spacious, and the Hair dryer was a nice touch. Great value for San Francisco.",0.4741,"[('Great value for San Francisco.', 0.7579), ('Great value', 0.7579), ('Clean, spacious, and the Hair dryer was a nice touch.', 0.6705), ('San Francisco', 0.0), ('a nice touch', 0.4215), ('the Hair dryer', 0.0), ('Exactly as described.', 0.0)]",positive
R02613,L0552,U0064,The listing description was misleading. Said walking distance to Golden Gate Park but it was over 30 minutes on foot.,-0.060893939393939396,"[('The listing description was misleading.', -0.4019), ('Golden Gate Park', 0.0), ('Said walking distance to Golden Gate Park but it was over 30 minutes on foot.', 0.0), ('The listing description', 0.0), ('over 30 minutes', 0.0), ('foot', 0.0), ('walking distance', 0.0), ('it', 0.0)]",negative
R02614,L0552,U0123,Beautiful apartment in a great part of San Francisco. The host thought of everything. Five stars all around.,0.35451000000000005,"[('Five stars all around.', 0.0), ('The host thought of everything.', 0.0), ('The host', 0.0), ('everything', 0.0), ('Beautiful apartment', 0.5994), ('Beautiful apartment in a great part of San Francisco.', 0.8402), ('San Francisco', 0.0), ('a great part', 0.6249), ('Five stars', 0.0)]",positive
R02615,L0553,U0127,"Wonderful host, beautiful space in Pilsen. Loved having Kitchen available. Will be back!",0.509221052631579,"[('beautiful space', 0.5994), ('Kitchen', 0.0), ('Will be back!', 0.0), ('Pilsen', 0.0), ('Wonderful host, beautiful space in Pilsen.', 0.8225), ('Loved having Kitchen available.', 0.5994), ('Wonderful host', 0.5719)]",positive
R02616,L0553,U0127,Location is convenient but the apartment felt a bit dated. Pilsen has great restaurants though which made up for it.,0.2678142857142857,"[('Pilsen has great restaurants though which made up for it.', 0.6249), ('great restaurants', 0.6249), ('which', 0.0), ('Pilsen', 0.0), ('it', 0.0), ('Location is convenient but the apartment felt a bit dated.', 0.0), ('the apartment', 0.0), ('Location', 0.0)]",positive
R02617,L0553,U0001,The space was immaculate and the location is unbeatable. Easy access to Chicago Riverwalk and great local dining.,0.3403758620689655,"[('Chicago Riverwalk', 0.0), ('great local dining', 0.6249), ('The space', 0.0), ('The space was immaculate and the location is unbeatable.', 0.0), ('Easy access', 0.4404), ('the location', 0.0), ('Easy access to Chicago Riverwalk and great local dining.', 0.7906)]",positive
R02618,L0553,U0127,Location is convenient but the apartment felt a bit dated. Pilsen has great restaurants though which made up for it.,0.2678142857142857,"[('Pilsen has great restaurants though which made up for it.', 0.6249), ('great restaurants', 0.6249), ('which', 0.0), ('Pilsen', 0.0), ('it', 0.0), ('Location is convenient but the apartment felt a bit dated.', 0.0), ('the apartment', 0.0), ('Location', 0.0)]",positive
R02619,L0553,U0127,"Great location, just 5 minutes from Clark/Lake L. The Kitchen was a huge plus. Would definitely stay here again!",0.43845384615384614,"[('Would definitely stay here again!', 0.4574), ('The Kitchen was a huge plus.', 0.3182), ('The Kitchen', 0.0), ('Great location, just 5 minutes from Clark/Lake L.', 0.6249), ('Great location', 0.6249), ('a huge plus', 0.3182)]",positive
R02620,L0554,U0084,Pretty good overall. Close to Kenmore which was essential. Would have liked more kitchen supplies.,0.235485,"[('Kenmore', 0.0), ('more kitchen supplies', 0.0), ('which', 0.0), ('Pretty good overall.', 0.7269), ('Close to Kenmore which was essential.', 0.0), ('Would have liked more kitchen supplies.', 0.4215)]",positive
R02621,L0554,U0147,Couldn't have asked for a better stay. The Crib was perfect and Boston Public Garden was right around the corner.,0.3946233333333334,"[('The Crib was perfect and Boston Public Garden was right around the corner.', 0.5719), ('a better stay', 0.4404), ('the corner', 0.0), ('The Crib', 0.0), ('Boston Public Garden', 0.0), (""Couldn't have asked for a better stay."", 0.4404)]",positive
R02622,L0555,U0134,Beautiful apartment in a great part of Boston. The host thought of everything. Five stars all around.,0.349825,"[('Five stars all around.', 0.0), ('The host thought of everything.', 0.0), ('The host', 0.0), ('everything', 0.0), ('Beautiful apartment', 0.5994), ('Boston', 0.0), ('Beautiful apartment in a great part of Boston.', 0.8402), ('a great part', 0.6249), ('Five stars', 0.0)]",positive
R02623,L0555,U0134,"Great location, just 16 minutes from Downtown Crossing. The Free parking was a huge plus. Would definitely stay here again!",0.4784242424242424,"[('Downtown Crossing', 0.0), ('Would definitely stay here again!', 0.4574), ('The Free parking was a huge plus.', 0.6808), ('Great location', 0.6249), ('The Free parking', 0.5106), ('a huge plus', 0.3182), ('just 16 minutes', 0.0), ('Great location, just 16 minutes from Downtown Crossing.', 0.6249)]",positive
R02624,L0555,U0134,Location is convenient but the apartment felt a bit dated. Back Bay has great restaurants though which made up for it.,0.27079,"[('great restaurants', 0.6249), ('Back Bay', 0.0), ('Back Bay has great restaurants though which made up for it.', 0.6249), ('which', 0.0), ('it', 0.0), ('Location is convenient but the apartment felt a bit dated.', 0.0), ('the apartment', 0.0), ('Location', 0.0)]",positive
R02625,L0555,U0134,Super cozy place with all the amenities you could want. Back Bay is such a fun area to explore.,0.46265625000000005,"[('Super cozy place with all the amenities you could want.', 0.6369), ('Back Bay is such a fun area to explore.', 0.5106), ('Back Bay', 0.0), ('all the amenities', 0.0), ('such a fun area', 0.5106), ('you', 0.0), ('Super cozy place', 0.5994)]",positive
R02626,L0556,U0080,Perfect for our leisure trip. Close to Statue of Liberty Ferry and the host was incredibly responsive. Highly recommend.,0.5025296296296297,"[('Liberty Ferry', 0.5267), ('Perfect for our leisure trip.', 0.5719), ('the host', 0.0), ('Statue', 0.0), ('Close to Statue of Liberty Ferry and the host was incredibly responsive.', 0.7346), ('our leisure trip', 0.0), ('Highly recommend.', 0.4201)]",positive
R02627,L0556,U0080,"Great location, just 21 minutes from Grand Central. The BBQ grill was a huge plus. Would definitely stay here again!",0.4244727272727273,"[('Would definitely stay here again!', 0.4574), ('The BBQ grill', 0.0), ('The BBQ grill was a huge plus.', 0.3182), ('Grand Central', 0.4588), ('Great location', 0.6249), ('just 21 minutes', 0.0), ('a huge plus', 0.3182), ('Great location, just 21 minutes from Grand Central.', 0.7964)]",positive
R02628,L0556,U0017,Too far from public transit. The walk to Grand Central was much longer than the listing claimed.,0.256928,"[('The walk to Grand Central was much longer than the listing claimed.', 0.4588), ('the listing', 0.0), ('The walk', 0.0), ('Too far from public transit.', 0.0), ('Grand Central', 0.4588), ('public transit', 0.0)]",positive
R02629,L0556,U0189,Spacious and well-maintained. Walking distance to Grand Central and several great restaurants. Highly recommend for anyone visiting New York.,0.4607357142857143,"[('Grand Central', 0.4588), ('several great restaurants', 0.6249), ('Spacious and well-maintained.', 0.0), ('anyone', 0.0), ('Highly recommend for anyone visiting New York.', 0.4201), ('New York', 0.0), ('distance', 0.0), ('Walking distance to Grand Central and several great restaurants.', 0.7964)]",positive
R02630,L0556,U0176,"Wonderful host, beautiful space in Chelsea. Loved having BBQ grill available. Will be back!",0.4892666666666666,"[('BBQ grill', 0.0), ('beautiful space', 0.5994), ('Chelsea', 0.0), ('Will be back!', 0.0), ('Loved having BBQ grill available.', 0.5994), ('Wonderful host', 0.5719), ('Wonderful host, beautiful space in Chelsea.', 0.8225)]",positive
R02631,L0557,U0168,Solid place to stay for the price. Getting to MIT Campus took longer than expected but otherwise no complaints.,0.2700214285714286,"[('Solid place', 0.1531), ('the price', 0.0), ('MIT Campus', 0.0), ('Getting to MIT Campus took longer than expected but otherwise no complaints.', 0.438), ('otherwise no complaints', 0.3089), ('Solid place to stay for the price.', 0.1531)]",positive
R02632,L0557,U0168,Pretty good overall. Close to North Station which was essential. Would have liked more kitchen supplies.,0.21407727272727273,"[('more kitchen supplies', 0.0), ('which', 0.0), ('Pretty good overall.', 0.7269), ('Would have liked more kitchen supplies.', 0.4215), ('Close to North Station which was essential.', 0.0), ('North Station', 0.0)]",positive
